"id";"taskname";"tasksequence";"istask";"vlf";"lf";"hf";"totalpower";"lfhfratio";"lfnu";"hfnu"
"41";"HiddenExit";"2";"0";"4.0203462697424275";"5.345186163108033";"1.3851807022508629";"10.750713135101329";"3.8588367239179124";"79.41894208798078";"20.581057912019144"
"42";"HiddenExit";"3";"1";"3.246202885737279";"1.7534118476825165";"0.5619707131453934";"5.5615854465651875";"3.1201125017147873";"75.72881809455933";"24.271181905440724"
"43";"HiddenExit";"4";"0";"2.2861037063978698";"2.818329042575653";"0.9759640297817621";"6.080396778755286";"2.8877386425869274";"74.27810632520826";"25.7218936747917"
"53";"HiddenExit";"1";"1";"0.2374400377462505";"1.110061573473664";"0.3466546987992149";"1.69415631001913";"3.202211241673145";"76.2030049778782";"23.796995022121767"
"54";"HiddenExit";"2";"0";"1.0038957143934701";"0.3706453424999695";"0.7212021650539521";"2.0957432219473917";"0.5139271073489388";"33.946621660595305";"66.0533783394047"
"55";"HiddenExit";"3";"1";"9.973958727608911";"7.923033182711516";"0.32712062769194833";"18.224112538012353";"24.220524516028654";"96.03497540519274";"3.965024594807545"
"56";"HiddenExit";"4";"0";"1.413213482734269";"3.4526804162502125";"0.4166144833568477";"5.282508382341331";"8.287470921391005";"89.23280612705024";"10.767193872949724"
"66";"HiddenExit";"1";"1";"10.694343061204814";"1.4458488406589751";"1.2775649971137464";"13.417756898977542";"1.131722334225979";"53.08957531924066";"46.91042468075909"
"67";"HiddenExit";"2";"0";"23.585111892775007";"12.37198339765806";"1.5975363307135164";"37.55463162114657";"7.744414421005557";"88.5641284612744";"11.435871538725708"
"68";"HiddenExit";"3";"1";"2.1773614515244506";"2.0413036617482394";"1.058525836694697";"5.277190949967389";"1.9284400918567262";"65.85212711775267";"34.14787288224724"
"69";"HiddenExit";"4";"0";"2.3794672727696775";"3.827549782083406";"2.3864125308974926";"8.59342958575058";"1.6038927605881805";"61.59596066567212";"38.40403933432782"
"79";"HiddenExit";"1";"1";"31.04062878940425";"6.346906281411642";"2.8566487506573566";"40.24418382147328";"2.2218014307678278";"68.96146390494076";"31.03853609505891"
"80";"HiddenExit";"2";"0";"0.7765569243392151";"3.943749894669341";"1.7541566764872736";"6.474463495495827";"2.248231271203643";"69.21401475118964";"30.78598524881041"
"81";"HiddenExit";"3";"1";"1.0015201525308688";"12.253030411659434";"5.096352176523891";"18.350902740714183";"2.4042746629839375";"70.62516691519033";"29.374833084809733"
"82";"HiddenExit";"4";"0";"1.6054859592509647";"1.2999341582410904";"1.6624967535558741";"4.567916871047932";"0.7819168100392934";"43.88065737042183";"56.119342629578085"
"92";"HiddenExit";"1";"1";"0.374134387853819";"5.171169558984141";"9.443826271039214";"14.989130217877177";"0.5475714409150283";"35.38262767315395";"64.61737232684602"
"93";"HiddenExit";"2";"0";"0.8989948888759205";"2.635044312179338";"9.513365194503313";"13.047404395558571";"0.2769834079009002";"21.69044689125635";"78.30955310874366"
"94";"HiddenExit";"3";"1";"0.9727476303916457";"9.95236833441584";"13.507643859512546";"24.432759824320016";"0.7367952870186936";"42.42269037264861";"57.57730962735146"
"95";"HiddenExit";"4";"0";"25.536762424043612";"68.29648567032231";"22.993605871071004";"116.82685396543694";"2.970238163308188";"74.81259413498879";"25.187405865011208"
"105";"HiddenExit";"1";"1";"2.2601497595902575";"0.25219379479798776";"0.3805088217235452";"2.8928523761117897";"0.6627804150654267";"39.859767956152446";"60.14023204384769"
"106";"HiddenExit";"2";"0";"8.43010004457562";"43.829761559450745";"10.684989616480843";"62.94485122050728";"4.101993837396568";"80.39981952408075";"19.600180475919114"
"107";"HiddenExit";"3";"1";"4.161184413841653";"2.75090576439148";"1.3055187621838014";"8.217608940416937";"2.1071361393457977";"67.81602237066606";"32.18397762933385"
"108";"HiddenExit";"4";"0";"3.695641621018308";"4.2739922890464745";"2.3847297653867354";"10.35436367545152";"1.79223338052031";"64.18637471436365";"35.81362528563633"
"118";"HiddenExit";"1";"1";"7.217042257340097";"2.569961099952639";"1.0428650922086036";"10.82986844950134";"2.4643274754838296";"71.13436858735936";"28.865631412640614"
"119";"HiddenExit";"2";"0";"2.6041899631614718";"6.209202302382273";"1.1714977448685393";"9.98489001041229";"5.300225569857195";"84.12755243583017";"15.872447564169768"
"120";"HiddenExit";"3";"1";"4.534004525189685";"1.3743060428319702";"0.7510493438956459";"6.659359911917301";"1.829847870851642";"64.66241135078931";"35.33758864921069"
"121";"HiddenExit";"4";"0";"3.596362995001361";"2.6503993717259493";"1.1758360233295864";"7.422598390056892";"2.254055258675336";"69.2691143663283";"30.730885633671818"
"131";"HiddenExit";"1";"1";"5.126291893057546";"6.233467774222108";"1.137647063229149";"12.497406730508816";"5.479263275667192";"84.56614652848728";"15.433853471512545"
"132";"HiddenExit";"2";"0";"1.4153604176634953";"4.663387914449373";"0.7333477599215444";"6.81209609203441";"6.3590402389014935";"86.41127147649257";"13.588728523507484"
"133";"HiddenExit";"3";"1";"1.2191979943891937";"0.739530431237206";"0.5012687527671067";"2.4599971783935084";"1.4753172368212575";"59.601137780457655";"40.398862219542174"
"134";"HiddenExit";"4";"0";"5.415376528514893";"15.778199608199817";"1.4239999280315259";"22.617576064746242";"11.080196914062276";"91.7219892431064";"8.278010756893565"
"144";"HiddenExit";"1";"1";"1.7279676973295595";"36.92420393138208";"10.115336110260136";"48.76750773897179";"3.650319033287417";"78.49609902370337";"21.50390097629661"
"145";"HiddenExit";"2";"0";"0.04373310335236414";"1.8223948990973324";"4.685873999722761";"6.5520020021724585";"0.3889124844597089";"28.001223173611045";"71.99877682638896"
"146";"HiddenExit";"3";"1";"5.5434641902338";"10.380976955367345";"5.060307910394099";"20.98474905599525";"2.0514516387519333";"67.22871215455316";"32.77128784544681"
"147";"HiddenExit";"4";"0";"1.6948096717652041";"2.1054725700563464";"3.6801045697721464";"7.480386811593695";"0.572123028065669";"36.39174656512767";"63.608253434872374"
"157";"HiddenExit";"1";"1";"2.0527620750156546";"0.9239420014481575";"0.8571327535481204";"3.833836830011933";"1.0779450413293377";"51.87553183022281";"48.12446816977714"
"158";"HiddenExit";"2";"0";"3.003391690765169";"4.082077828438385";"1.5249305362285177";"8.610400055432072";"2.6768942790890953";"72.80313427320687";"27.196865726793146"
"159";"HiddenExit";"3";"1";"0.9081886082039616";"2.126950279176233";"0.7447883221610853";"3.7799272095412815";"2.8557782337465403";"74.06489846205878";"25.935101537941158"
"160";"HiddenExit";"4";"0";"12.389022327116601";"6.306805056412116";"1.766074653350127";"20.46190203687884";"3.571086332306804";"78.12336220971467";"21.876637790285386"
"170";"HiddenExit";"1";"1";"11.722119093328677";"5.076958541931563";"7.470663114669827";"24.269740749930058";"0.6795860640486054";"40.461520763662364";"59.53847923633771"
"171";"HiddenExit";"2";"0";"0.16886058104064533";"4.781841757557306";"8.208661525656126";"13.159363864254084";"0.5825361104988537";"36.81028866477011";"63.18971133522984"
"172";"HiddenExit";"3";"1";"6.346106780282774";"17.93523980682925";"12.143048513569735";"36.424395100681764";"1.4769964714204016";"59.62852545257914";"40.371474547420846"
"173";"HiddenExit";"4";"0";"0.2006862063110479";"9.00460427103482";"12.969338191202887";"22.174628668548745";"0.6942994421367353";"40.97855578947322";"59.021444210526816"
"183";"HiddenExit";"1";"1";"6.452773251732404";"40.06272488738656";"37.11245937728158";"83.62795751640051";"1.07949528432252";"51.91140814124087";"48.08859185875918"
"184";"HiddenExit";"2";"0";"11.166859517188815";"33.02846707847283";"31.37554416342501";"75.57087075908667";"1.0526818883662474";"51.28324531591636";"48.71675468408361"
"185";"HiddenExit";"3";"1";"0.48925137764602455";"13.717734148390367";"10.423118297500691";"24.6301038235371";"1.316087350911068";"56.82373552937734";"43.17626447062258"
"186";"HiddenExit";"4";"0";"64.50869193262308";"24.385854311755168";"24.055828387838858";"112.95037463221708";"1.0137191668728045";"50.340642506127374";"49.65935749387268"
"196";"HiddenExit";"1";"1";"0.16699351957890576";"1.8616581944341937";"0.7468238555332485";"2.775475569546351";"2.4927674452832376";"71.36940790746203";"28.630592092537842"
"197";"HiddenExit";"2";"0";"1.207851830637354";"0.6796438993723734";"0.5189408260497685";"2.406436556059496";"1.3096751407012883";"56.703867899951966";"43.29613210004803"
"198";"HiddenExit";"3";"1";"4.662093976438876";"16.725208421332358";"3.457951733332439";"24.845254131103673";"4.83673854094378";"82.86714415961652";"17.132855840383478"
"199";"HiddenExit";"4";"0";"0.5872678407493126";"1.4528861849950663";"0.7876624257568073";"2.8278164515011888";"1.8445543896537835";"64.84510882839143";"35.15489117160846"
"209";"HiddenExit";"1";"1";"1.5804768977666943";"8.70875668870877";"1.1399508667618974";"11.429184453237356";"7.639589514455604";"88.42537601668673";"11.57462398331331"
"210";"HiddenExit";"2";"0";"4.95301263622382";"7.138847081671164";"1.3381726307806996";"13.430032348675681";"5.334772896607749";"84.21411443912227";"15.785885560877757"
"211";"HiddenExit";"3";"1";"0.6266000107031497";"7.101780745218125";"1.371536910012466";"9.09991766593373";"5.1779727496750905";"83.81346049069923";"16.186539509300893"
"212";"HiddenExit";"4";"0";"15.460624581058607";"6.2232035414964475";"1.247051478208668";"22.930879600763713";"4.990334120316984";"83.3064403434799";"16.693559656520215"
"222";"HiddenExit";"1";"1";"1.8504870539116132";"2.2098649286278906";"0.7386204514682159";"4.798972434007724";"2.9918815871333684";"74.94915672791487";"25.050843272084983"
"223";"HiddenExit";"2";"0";"1.6498174817097233";"2.6620027635158348";"0.8061640264477661";"5.1179842716733255";"3.302060965490519";"76.75532708574757";"23.244672914252394"
"224";"HiddenExit";"3";"1";"11.367330331907027";"19.03416932279698";"52.00146190320094";"82.40296155790492";"0.3660314273131105";"26.795242041617534";"73.2047579583825"
"225";"HiddenExit";"4";"0";"3.4270534569460662";"1.1797480819925592";"1.381621263378514";"5.988422802317144";"0.8538867439747495";"46.05927232340026";"53.940727676599565"
"235";"HiddenExit";"1";"1";"9.298477611998585";"4.7608159644378025";"3.2647497940682144";"17.324043370504604";"1.4582483389960905";"59.32062745099282";"40.67937254900714"
"236";"HiddenExit";"2";"0";"12.152757089437674";"4.272840260131925";"5.6892399283478525";"22.114837277917463";"0.7510388582561945";"42.8910446341625";"57.1089553658374"
"237";"HiddenExit";"3";"1";"4.654736052019669";"8.376104400211581";"6.449306941257953";"19.480147393489187";"1.298760390302931";"56.49829341855771";"43.5017065814424"
"238";"HiddenExit";"4";"0";"13.821376174257257";"34.77669605157813";"3.8059658252830086";"52.404038051118405";"9.137416794590413";"90.13555405422781";"9.864445945772154"
"248";"HiddenExit";"1";"1";"4.2552517774647205";"4.271338012964812";"1.1343971498332186";"9.660986940262754";"3.765293322178034";"79.01493292457094";"20.985067075429004"
"249";"HiddenExit";"2";"0";"1.8393933932526512";"1.3787605222206725";"0.41160296768702864";"3.6297568831603533";"3.349734162434522";"77.01008929151874";"22.989910708481208"
"250";"HiddenExit";"3";"1";"8.23511871996572";"16.589930247129917";"1.483762769088128";"26.30881173618375";"11.180985662098493";"91.79048372816396";"8.209516271836122"
"251";"HiddenExit";"4";"0";"2.1788826762632345";"0.6558743587510807";"0.7401455489054662";"3.5749025839197848";"0.8861424076939913";"46.981733939029134";"53.01826606097062"
"261";"HiddenExit";"1";"1";"2.0092320939084223";"8.633698935472635";"2.023262162388638";"12.666193191769697";"4.267217118951999";"81.01464250634561";"18.985357493654387"
"262";"HiddenExit";"2";"0";"1.9499396768827335";"6.8095370560439905";"3.227073239949982";"11.986549972876707";"2.11012783092259";"67.84698075566368";"32.15301924433631"
"263";"HiddenExit";"3";"1";"0.5727777982163181";"17.250440905507073";"5.672684956508856";"23.495903660232248";"3.0409657926999567";"75.25344060554757";"24.746559394452426"
"264";"HiddenExit";"4";"0";"4.5171018104234895";"13.912124272283648";"3.187927353412869";"21.617153436120013";"4.364002917880133";"81.35720626350434";"18.642793736495623"
"274";"HiddenExit";"1";"1";"0.9152834950812551";"13.398335336236702";"4.4444431793837245";"18.758062010701693";"3.0146263087324567";"75.0910813834692";"24.908918616530727"
"275";"HiddenExit";"2";"0";"3.154950244107157";"4.095747571178521";"1.4633267140762707";"8.714024529361952";"2.798928996361536";"73.67679151261416";"26.323208487385784"
"276";"HiddenExit";"3";"1";"5.131036846712002";"9.832590366506034";"2.02548214710773";"16.989109360325788";"4.854444350717383";"82.91895968099053";"17.081040319009293"
"277";"HiddenExit";"4";"0";"1.5829517617778166";"14.357541324032422";"2.4310155222137246";"18.371508608023976";"5.905985047334538";"85.5198064700999";"14.48019352990003"
"287";"HiddenExit";"1";"1";"7.063550718290859";"8.147655565792075";"2.4090469993911245";"17.62025328347404";"3.382107351102472";"77.17992920122305";"22.820070798777145"
"288";"HiddenExit";"2";"0";"16.627045054932136";"3.0959991471316837";"0.5558392706012004";"20.278883472665008";"5.569953961300764";"84.77919318932344";"15.220806810676898"
"289";"HiddenExit";"3";"1";"2.1905923192760253";"38.13937760325365";"6.48621461836842";"46.81618454089808";"5.880067165099056";"85.46525817258356";"14.53474182741649"
"290";"HiddenExit";"4";"0";"4.159051884862878";"6.18632563685493";"1.1636127011831416";"11.508990222900973";"5.316481704406267";"84.16840186044654";"15.831598139553135"
"300";"HiddenExit";"1";"1";"3.0668098018089553";"1.0703447696083344";"2.438284274175007";"6.575438845592302";"0.4389745613113489";"30.506068217863923";"69.49393178213593"
"301";"HiddenExit";"2";"0";"31.22593805234929";"7.0041677395477";"3.4833753354260066";"41.71348112732294";"2.0107416126867395";"66.78559210175445";"33.21440789824606"
"302";"HiddenExit";"3";"1";"2.9132929646515575";"1.909264143131602";"1.6118814359049933";"6.434438543688156";"1.1844941573259342";"54.222811874026114";"45.77718812597381"
"303";"HiddenExit";"4";"0";"3.566819195693404";"4.8857387635322755";"1.3822664509806692";"9.834824410206348";"3.534585361647182";"77.9472670542748";"22.052732945725193"
"313";"HiddenExit";"1";"1";"15.684804589344198";"11.449251843035928";"66.4510574094452";"93.58511384182533";"0.17229600685644705";"14.697312440606606";"85.30268755939339"
"314";"HiddenExit";"2";"0";"3.9759164344242666";"13.571365577995333";"35.377728682411956";"52.92501069483154";"0.38361325284125264";"27.725468229904713";"72.27453177009531"
"315";"HiddenExit";"3";"1";"9.151300626024602";"6.2264791793987415";"32.4526847425996";"47.83046454802293";"0.19186329971724778";"16.097760520251324";"83.90223947974872"
"316";"HiddenExit";"4";"0";"6.018701276592317";"3.853738386889144";"19.987567997546158";"29.860007661027616";"0.19280676805513614";"16.164124250360047";"83.83587574963997"
"326";"HiddenExit";"1";"1";"1.1620728264535845";"4.09757855439263";"2.0632025586029896";"7.322853939449201";"1.9860282439583306";"66.51069855004513";"33.489301449954915"
"327";"HiddenExit";"2";"0";"5.28105497701269";"17.09094424952212";"3.548622676525946";"25.920621903060745";"4.816219082005621";"82.80669992136602";"17.193300078634042"
"328";"HiddenExit";"3";"1";"3.116388766133601";"4.003608863609725";"2.6024571947991446";"9.722454824542472";"1.53839566376373";"60.605038281649115";"39.39496171835087"
"329";"HiddenExit";"4";"0";"9.757657094613279";"12.26957639198268";"3.0943637698600037";"25.121597256455956";"3.96513703769799";"79.85956898253843";"20.14043101746161"
"339";"HiddenExit";"1";"1";"1.5983497145941625";"5.457513248586767";"0.5904594754376473";"7.6463224386185695";"9.242824403049285";"90.2370678179127";"9.762932182087408"
"340";"HiddenExit";"2";"0";"0.6584141949221365";"5.796661561045808";"0.45241842311639363";"6.907494179084335";"12.81261165519447";"92.76023951904907";"7.239760480950997"
"341";"HiddenExit";"3";"1";"0.26565977715307915";"1.2405808340932902";"0.889998746612924";"2.396239357859295";"1.3939130125908374";"58.227387764698236";"41.77261223530168"
"342";"HiddenExit";"4";"0";"0.34266321914809733";"3.9398085410009713";"0.5890655230897308";"4.871537283238804";"6.6882348169625105";"86.9931131942834";"13.0068868057165"
"352";"HiddenExit";"1";"1";"13.310991761303274";"2.336570994771276";"4.498621743555561";"20.14618449963012";"0.5193970793651408";"34.184420018904014";"65.81557998109585"
"353";"HiddenExit";"2";"0";"8.400928726055508";"3.1719946290927323";"1.6873838751652752";"13.260307230313522";"1.879829880904867";"65.2757266451519";"34.72427335484796"
"354";"HiddenExit";"3";"1";"0.35670213927384314";"2.900705718356975";"3.99237720611206";"7.2497850637428805";"0.7265610358450575";"42.081398847822676";"57.918601152177295"
"355";"HiddenExit";"4";"0";"7.954624942505835";"2.658052899125916";"2.7789003883073167";"13.391578229939054";"0.9565124789323552";"48.88864697935966";"51.11135302064061"
"365";"HiddenExit";"1";"1";"1.6978673009165284";"0.9058442792413961";"3.5599957179792";"6.163707298137128";"0.2544509462937193";"20.283849842474552";"79.71615015752538"
"366";"HiddenExit";"2";"0";"1.0037480205210494";"1.702021431173443";"0.6578173675287127";"3.363586819223205";"2.587376854411118";"72.12447867665817";"27.87552132334181"
"367";"HiddenExit";"3";"1";"0.1447304186383906";"0.8636048770167204";"1.4293375664374326";"2.4376728620925436";"0.6041993838930725";"37.66360902263913";"62.33639097736088"
"368";"HiddenExit";"4";"0";"1.18592990862065";"0.9885457124219883";"1.1466499624303277";"3.3211255834729654";"0.8621163779805678";"46.29766367854613";"53.702336321453906"
"378";"HiddenExit";"1";"1";"9.919850152675131";"3.3545786058988054";"1.8395630768963946";"15.113991835470333";"1.8235735691969084";"64.58388720912895";"35.41611279087102"
"379";"HiddenExit";"2";"0";"11.049840502498522";"9.825161822199203";"2.8497884177951733";"23.724790742492896";"3.4476811544489125";"77.51637391993079";"22.483626080069236"
"380";"HiddenExit";"3";"1";"5.353944963071973";"3.549128173138758";"4.467379531433159";"13.370452667643896";"0.7944541421131907";"44.27274698575593";"55.72725301424399"
"381";"HiddenExit";"4";"0";"45.56303543647627";"17.34187524608711";"14.537978978948223";"77.44288966151167";"1.1928669914297634";"54.397598946573765";"45.602401053426014"
"391";"HiddenExit";"1";"1";"0.14667852695383696";"0.4545071529880458";"0.7855238768953726";"1.3867095568372552";"0.5786038672489437";"36.65288545487256";"63.34711454512745"
"392";"HiddenExit";"2";"0";"1.5920997082842476";"0.8276593159236694";"1.052759298229445";"3.4725183224373604";"0.7861809601830599";"44.014631087685956";"55.98536891231413"
"393";"HiddenExit";"3";"1";"0.6172197488912133";"1.3030917642383755";"2.9972864865728437";"4.917597999702428";"0.4347571612109579";"30.301794126890186";"69.69820587310991"
"394";"HiddenExit";"4";"0";"1.5970825982516057";"0.6875494718283129";"0.7922030720547345";"3.0768351421346516";"0.8678954880154884";"46.46381414720205";"53.536185852798056"
"404";"HiddenExit";"1";"1";"4.626481267203405";"3.4932480484227684";"14.614397909703287";"22.73412722532945";"0.239027845690681";"19.29156366598347";"80.7084363340166"
"405";"HiddenExit";"2";"0";"5.45385918653688";"4.7768756788822015";"12.86606875143239";"23.096803616851467";"0.3712770210675571";"27.075274752180505";"72.92472524781954"
"406";"HiddenExit";"3";"1";"2.5055523678974767";"2.074039675779188";"10.525053414149856";"15.104645457826518";"0.1970574014371133";"16.46181721950329";"83.53818278049673"
"407";"HiddenExit";"4";"0";"0.858042236883846";"4.836252909971923";"11.517688188050627";"17.2119833349064";"0.41989788497568803";"29.57240019995365";"70.42759980004634"
"417";"HiddenExit";"1";"1";"6.207636560395784";"0.5699958316451152";"3.268299762883858";"10.045932154924756";"0.17440133188461468";"14.850232807957148";"85.14976719204287"
"418";"HiddenExit";"2";"0";"4.719568562255723";"10.494076055122092";"8.03347644730596";"23.247121064683764";"1.306293249747598";"56.640379530684584";"43.35962046931547"
"419";"HiddenExit";"3";"1";"3.2696694883668584";"7.825089741542819";"7.843729894034332";"18.93848912394402";"0.9976235601246686";"49.94051832580548";"50.05948167419445"
"420";"HiddenExit";"4";"0";"0.4458265317696767";"10.720595393615014";"8.95395849710705";"20.120380422491724";"1.1973023324911265";"54.489649184221335";"45.51035081577874"
"5";"CarFromRight";"1";"0";"0.945755091192206";"17.89920558908185";"3.1309555963228943";"21.975916276596944";"5.71685066696676";"85.11207037968012";"14.88792962031992"
"6";"CarFromRight";"2";"1";"0.6417809219133578";"1.9794608517422991";"1.932007823581825";"4.553249597237482";"1.0245615093175446";"50.60658836998794";"49.393411630012075"
"7";"CarFromRight";"3";"0";"68.29955047056126";"20.552454660995075";"3.7478301536440597";"92.59983528520043";"5.483827659855844";"84.5770114126963";"15.422988587303562"
"8";"CarFromRight";"4";"1";"0.4566539158281905";"1.9559350942557512";"1.0706333423710317";"3.4832223524549772";"1.826895368235146";"64.62550360948411";"35.37449639051575"
"18";"CarFromRight";"1";"0";"3.427007577583059";"3.145820640519146";"0.4308628225076765";"7.003691040609882";"7.301211606538873";"87.95356572753428";"12.046434272465707"
"19";"CarFromRight";"2";"1";"4.797284374750676";"1.7275883810277535";"0.785194011015471";"7.310066766793902";"2.200205753981119";"68.75200918703487";"31.247990812965064"
"20";"CarFromRight";"3";"0";"1.3874262442752974";"2.0536740384732877";"0.960390756772772";"4.401491039521357";"2.138373390196201";"68.13635996520213";"31.863640034797875"
"21";"CarFromRight";"4";"1";"13.80378216987177";"10.70212729118737";"1.552805883143411";"26.05871534420255";"6.892121808247273";"87.32913626656143";"12.67086373343857"
"31";"CarFromRight";"1";"0";"5.979497551257493";"27.94436142236729";"9.525000974834988";"43.448859948459784";"2.9337909251869028";"74.57922856048866";"25.42077143951131"
"32";"CarFromRight";"2";"1";"2.5639259685006004";"11.432186033446916";"2.650707325872551";"16.64681932782007";"4.312881290914948";"81.1778215013009";"18.82217849869909"
"33";"CarFromRight";"3";"0";"19.543559042094323";"15.422966434488467";"1.4165363607417705";"36.38306183732453";"10.88780130318167";"91.58801552535756";"8.411984474642592"
"34";"CarFromRight";"4";"1";"8.037199170751235";"36.27892644068729";"1.5691563274667488";"45.88528193890529";"23.12002048849786";"95.85406653996469";"4.1459334600352875"
"44";"CarFromRight";"1";"0";"1.7692989785520132";"0.8551861209967155";"1.6222785970528935";"4.2467636966016284";"0.5271512072897259";"34.51859938776287";"65.48140061223688"
"45";"CarFromRight";"2";"1";"3.708127182353381";"1.0098042637653923";"2.901088950411318";"7.619020396530086";"0.3480776636036002";"25.820297524486858";"74.17970247551328"
"46";"CarFromRight";"3";"0";"2.787621752307837";"2.9024607831464255";"0.43506664599123346";"6.125149181445489";"6.671301534811082";"86.9644023838438";"13.035597616156391"
"47";"CarFromRight";"4";"1";"0.7308043763885641";"7.099526119060293";"0.4680750380498576";"8.298405533498716";"15.16749568325427";"93.81475016544604";"6.185249834553938"
"57";"CarFromRight";"1";"0";"1.34322608231939";"0.6715086642890786";"0.30101953100497375";"2.3157542776134403";"2.230781046157378";"69.04773224451797";"30.95226775548225"
"58";"CarFromRight";"2";"1";"19.421980273120596";"2.154063672214076";"0.324556987615052";"21.900600932949725";"6.6369351282276225";"86.9057418557373";"13.094258144262632"
"59";"CarFromRight";"3";"0";"0.3052801540489757";"1.7814542868790384";"0.4001539293731817";"2.4868883703011946";"4.451922513092861";"81.65784642759532";"18.34215357240474"
"60";"CarFromRight";"4";"1";"2.697887040619974";"2.2145513851782694";"0.22364406347075552";"5.136082489268994";"9.902124611806885";"90.8274759681522";"9.172524031847999"
"70";"CarFromRight";"1";"0";"8.003184080433154";"3.5394781486053892";"1.4810854677655225";"13.023747696804067";"2.3897865623820573";"70.49961755417178";"29.500382445828205"
"71";"CarFromRight";"2";"1";"2.080976476183901";"4.596538363252257";"1.7490122388338045";"8.42652707826997";"2.6280767287924234";"72.43718711724034";"27.562812882759534"
"72";"CarFromRight";"3";"0";"12.126584230234103";"36.94906569648046";"0.9647890068014848";"50.04043893351606";"38.2975608511293";"97.45531280226703";"2.5446871977329417"
"73";"CarFromRight";"4";"1";"1.1460875671579418";"0.8359348378471103";"1.8138641396134825";"3.7958865446185346";"0.4608585723654255";"31.547103948550077";"68.45289605144991"
"83";"CarFromRight";"1";"0";"3.466053362090476";"3.638307055541811";"2.189877605414066";"9.294238023046354";"1.6614202759765073";"62.426077195452024";"37.57392280454794"
"84";"CarFromRight";"2";"1";"2.002250626602752";"15.754473407477272";"3.81547700781444";"21.572201041894463";"4.12909667001287";"80.50338949845742";"19.496610501542584"
"85";"CarFromRight";"3";"0";"6.777596241304859";"3.644544539774497";"2.335780977280683";"12.757921758360052";"1.5603109089523783";"60.942243518027226";"39.05775648197255"
"86";"CarFromRight";"4";"1";"16.388472200707845";"22.08441102179138";"7.017943849712621";"45.49082707221185";"3.146849204656392";"75.88530591184444";"24.114694088155535"
"96";"CarFromRight";"1";"0";"4.899513874910651";"7.256902185886488";"9.682435827974572";"21.838851888771714";"0.7494913795266049";"42.84053001332364";"57.159469986676356"
"97";"CarFromRight";"2";"1";"0.6006756371232874";"2.1364584190054683";"10.486004524523535";"13.223138580652295";"0.20374380098815997";"16.92584425530628";"83.0741557446937"
"98";"CarFromRight";"3";"0";"2.4626458479296014";"27.095130002507563";"15.53636371928487";"45.09413956972207";"1.743981441994378";"63.55660484084097";"36.44339515915895"
"99";"CarFromRight";"4";"1";"0.902232755350423";"8.487404995404843";"12.704192053303977";"22.093829804059244";"0.6680790844308375";"40.050803985639064";"59.94919601436093"
"109";"CarFromRight";"1";"0";"4.80462438623494";"3.6074599458479644";"2.7432871358142847";"11.155371467897185";"1.3150136195193323";"56.80370985430186";"43.19629014569821"
"110";"CarFromRight";"2";"1";"1.4685166228967652";"2.7040597915782074";"4.803884402119453";"8.976460816594429";"0.5628902707120071";"36.01598149661336";"63.98401850338661"
"111";"CarFromRight";"3";"0";"6.0576085466786616";"9.754534597419328";"10.01844084076469";"25.830583984862702";"0.973657952615587";"49.33265925462146";"50.66734074537842"
